AUDUSD;2013.01.08;14724;75055
_DXY;2015.05.05;17575;72304
_SP500;2015.05.05;35249;121361
_DJI;2015.05.05;38082;69602
XAGUSD;2015.05.05;33648;48312
XAUUSD;2015.05.05;66517;100514
USDCAD;2015.05.12;38554;52477
USDCHF;2015.05.12;11631;13771
GBPUSD;2015.05.12;97261;32743
USDJPY;2015.05.12;66623;34874
EURUSD;2015.05.12;162980;30395
AUDUSD;2015.05.12;94229;29051
_NQ100;2015.05.12;3365;38189
_DXY;2015.05.12;4105;72073
_SP500;2015.05.12;35957;134627
_DJI;2015.05.12;35687;67006
XAGUSD;2015.05.12;34547;49726
XAUUSD;2015.05.12;65253;99432
USDCAD;2015.05.19;39062;57769
USDCHF;2015.05.19;11529;14717
GBPUSD;2015.05.19;80290;41489
USDJPY;2015.05.19;83731;36232
EURUSD;2015.05.19;157044;34212
AUDUSD;2015.05.19;94172;35100
_NQ100;2015.05.19;3330;38879
_DXY;2015.05.19;4558;71927
_SP500;2015.05.19;35732;146686
_DJI;2015.05.19;35711;69015
XAGUSD;2015.05.19;31077;59557
XAUUSD;2015.05.19;61564;116989
USDCAD;2015.05.26;38691;55048
USDCHF;2015.05.26;12293;13319
GBPUSD;2015.05.26;73400;37887
USDJPY;2015.05.26;114719;14748
EURUSD;2015.05.26;151039;30794
AUDUSD;2015.05.26;99034;32128
_NQ100;2015.05.26;3094;37673
_DXY;2015.05.26;5271;72156
_SP500;2015.05.26;37738;131476
_DJI;2015.05.26;36097;68916
XAGUSD;2015.05.26;31865;59255
XAUUSD;2015.05.26;66036;101323
USDCAD;2015.06.02;39304;44647
USDCHF;2015.06.02;12456;12171
GBPUSD;2015.06.02;74112;32992
USDJPY;2015.06.02;126916;3232
EURUSD;2015.06.02;140496;24415
AUDUSD;2015.06.02;112886;23434
_NQ100;2015.06.02;3971;45072
_DXY;2015.06.02;5345;72317
_SP500;2015.06.02;37641;138473
_DJI;2015.06.02;36666;68516
XAGUSD;2015.06.02;35081;60645
XAUUSD;2015.06.02;67739;102263
USDCAD;2015.06.09;43102;36448
USDCHF;2015.06.09;10222;11238
GBPUSD;2015.06.09;76298;31921
USDJPY;2015.06.09;158583;994
EURUSD;2015.06.09;130051;40482
AUDUSD;2015.06.09;108506;17850
_NQ100;2015.06.09;5332;39926
_DXY;2015.06.09;1871;72160
_SP500;2015.06.09;52809;129130
_DJI;2015.06.09;44443;64939
XAGUSD;2015.06.09;40693;53830
XAUUSD;2015.06.09;77467;94753
USDCAD;2015.06.16;44177;36812
USDCHF;2015.06.16;2411;2333
GBPUSD;2015.06.16;45321;8762
USDJPY;2015.06.16;128193;782
EURUSD;2015.06.16;113798;5201
AUDUSD;2015.06.16;68493;4083
_DXY;2015.06.16;1841;54289
_DJI;2015.06.16;37888;64085
XAGUSD;2015.06.16;42893;52374
XAUUSD;2015.06.16;76500;93746
USDCAD;2015.06.23;14237;4314
USDCHF;2015.06.23;2363;4419
GBPUSD;2015.06.23;44580;28376
USDJPY;2015.06.23;139345;6292
EURUSD;2015.06.23;124562;6721
AUDUSD;2015.06.23;74462;3918
_DXY;2015.06.23;1816;58924
_DJI;2015.06.23;36241;79577
XAGUSD;2015.06.23;42270;50296
XAUUSD;2015.06.23;71617;96970
USDCAD;2015.06.30;18462;3813
USDCHF;2015.06.30;2447;4825
GBPUSD;2015.06.30;44340;41161
USDJPY;2015.06.30;138067;20848
EURUSD;2015.06.30;129039;9540
AUDUSD;2015.06.30;79327;3845
_NQ100;2015.06.30;4070;41486
_DXY;2015.06.30;2119;62871
_SP500;2015.06.30;45957;100986
_DJI;2015.06.30;37706;60261
XAGUSD;2015.06.30;45597;48352
XAUUSD;2015.06.30;77261;86957
USDCAD;2015.07.07;36247;2333
USDCHF;2015.07.07;4806;3223
GBPUSD;2015.07.07;45577;27132
USDJPY;2015.07.07;135404;33846
EURUSD;2015.07.07;135274;11393
AUDUSD;2015.07.07;94492;414
_NQ100;2015.07.07;4133;38828
_DXY;2015.07.07;2922;69717
_SP500;2015.07.07;46756;94514
_DJI;2015.07.07;36296;57322
XAGUSD;2015.07.07;47474;47563
XAUUSD;2015.07.07;82437;81615
USDCAD;2015.07.14;51386;1224
USDCHF;2015.07.14;4755;2749
GBPUSD;2015.07.14;46007;24657
USDJPY;2015.07.14;131772;48695
EURUSD;2015.07.14;131332;8737
AUDUSD;2015.07.14;111693;379
_NQ100;2015.07.14;3661;40827
_DXY;2015.07.14;3651;71988
_SP500;2015.07.14;46766;106297
_DJI;2015.07.14;38230;55348
XAGUSD;2015.07.14;45720;45125
XAUUSD;2015.07.14;81349;77775
USDCAD;2015.07.21;62273;1313
USDCHF;2015.07.21;7745;2050
GBPUSD;2015.07.21;46064;32659
USDJPY;2015.07.21;133032;36517
EURUSD;2015.07.21;134966;9140
AUDUSD;2015.07.21;127204;404
_NQ100;2015.07.21;3385;45243
_DXY;2015.07.21;3752;78390
_SP500;2015.07.21;45773;113544
_DJI;2015.07.21;36052;62251
XAGUSD;2015.07.21;46724;42762
XAUUSD;2015.07.21;80298;62079
USDCAD;2015.07.28;75872;1282
USDCHF;2015.07.28;11644;1707
GBPUSD;2015.07.28;45769;42185
USDJPY;2015.07.28;132599;34767
EURUSD;2015.07.28;121411;10965
AUDUSD;2015.07.28;139357;896
_NQ100;2015.07.28;3514;50931
_DXY;2015.07.28;3616;78084
_SP500;2015.07.28;50897;115627
_DJI;2015.07.28;37246;54973
XAGUSD;2015.07.28;45006;41563
XAUUSD;2015.07.28;83026;61828
USDCAD;2015.08.04;86296;1379
USDCHF;2015.08.04;16217;2243
GBPUSD;2015.08.04;46762;39074
USDJPY;2015.08.04;137110;16863
EURUSD;2015.08.04;133619;12271
AUDUSD;2015.08.04;137848;1167
_NQ100;2015.08.04;3748;47721
_DXY;2015.08.04;3727;81774
_SP500;2015.08.04;56472;105823
_DJI;2015.08.04;37377;60280
XAGUSD;2015.08.04;42806;40581
XAUUSD;2015.08.04;87818;63235
USDCAD;2015.08.11;90858;3199
USDCHF;2015.08.11;23257;878
GBPUSD;2015.08.11;48178;29230
USDJPY;2015.08.11;152232;3335
EURUSD;2015.08.11;124248;16530
AUDUSD;2015.08.11;134850;1115
_NQ100;2015.08.11;5184;45043
_DXY;2015.08.11;4221;84498
_SP500;2015.08.11;60826;106412
_DJI;2015.08.11;43180;50079
XAGUSD;2015.08.11;39402;41312
XAUUSD;2015.08.11;86266;67040
USDCAD;2015.08.18;87394;2903
USDCHF;2015.08.18;25053;969
GBPUSD;2015.08.18;47345;36405
USDJPY;2015.08.18;137026;11081
EURUSD;2015.08.18;117159;36459
AUDUSD;2015.08.18;133525;1090
_NQ100;2015.08.18;4983;45863
_DXY;2015.08.18;4024;82728
_SP500;2015.08.18;61142;106017
_DJI;2015.08.18;45992;42433
XAGUSD;2015.08.18;39055;41050
XAUUSD;2015.08.18;86133;70002
USDCAD;2015.08.25;84451;3043
USDCHF;2015.08.25;20896;1353
GBPUSD;2015.08.25;47623;34627
USDJPY;2015.08.25;125007;64856
EURUSD;2015.08.25;120319;54869
AUDUSD;2015.08.25;145077;1194
_NQ100;2015.08.25;8691;27868
_DXY;2015.08.25;3500;71304
_SP500;2015.08.25;87882;111668
_DJI;2015.08.25;47389;39758
XAGUSD;2015.08.25;39352;40055
XAUUSD;2015.08.25;82325;79068
USDCAD;2015.09.01;76314;3094
USDCHF;2015.09.01;18204;2176
GBPUSD;2015.09.01;63016;9524
USDJPY;2015.09.01;123594;91692
EURUSD;2015.09.01;124657;59769
AUDUSD;2015.09.01;140570;1310
_NQ100;2015.09.01;10503;22541
_DXY;2015.09.01;3265;66768
_SP500;2015.09.01;128795;87975
_DJI;2015.09.01;46723;36140
XAGUSD;2015.09.01;36426;38090
XAUUSD;2015.09.01;74975;76778
USDCAD;2015.09.08;70067;4518
USDCHF;2015.09.08;19108;2169
GBPUSD;2015.09.08;84307;8496
USDJPY;2015.09.08;124630;100324
EURUSD;2015.09.08;137255;54179
AUDUSD;2015.09.08;141499;1552
_NQ100;2015.09.08;11498;20976
_DXY;2015.09.08;1766;68459
_SP500;2015.09.08;145815;68158
_DJI;2015.09.08;40701;36594
XAGUSD;2015.09.08;32298;37520
XAUUSD;2015.09.08;74098;72978
USDCAD;2015.09.15;69066;4588
USDCHF;2015.09.15;13899;1558
GBPUSD;2015.09.15;57707;3100
USDJPY;2015.09.15;70040;5636
EURUSD;2015.09.15;95738;8397
AUDUSD;2015.09.15;99182;564
_NQ100;2015.09.15;11037;24259
_DXY;2015.09.15;1764;45410
_SP500;2015.09.15;154012;77925
_DJI;2015.09.15;42469;35841
XAGUSD;2015.09.15;32603;34120
XAUUSD;2015.09.15;78146;67823
USDCAD;2015.09.22;51601;444
USDCHF;2015.09.22;18549;1481
GBPUSD;2015.09.22;56086;8555
USDJPY;2015.09.22;70991;6593
EURUSD;2015.09.22;94736;12694
AUDUSD;2015.09.22;101773;485
_NQ100;2015.09.22;4990;23779
_DXY;2015.09.22;1944;48253
_SP500;2015.09.22;125504;61973
_DJI;2015.09.22;21338;16497
XAGUSD;2015.09.22;30786;35480
XAUUSD;2015.09.22;69713;71423
USDCAD;2015.09.29;56573;1751
USDCHF;2015.09.29;20089;990
GBPUSD;2015.09.29;59425;1754
USDJPY;2015.09.29;72439;7412
EURUSD;2015.09.29;97954;9529
AUDUSD;2015.09.29;99597;2489
_NQ100;2015.09.29;5072;23488
_DXY;2015.09.29;2003;53524
_SP500;2015.09.29;120305;65651
_DJI;2015.09.29;20153;21435
XAGUSD;2015.09.29;31793;35628
XAUUSD;2015.09.29;61785;72838
USDCAD;2015.10.06;48574;2469
USDCHF;2015.10.06;20863;919
GBPUSD;2015.10.06;71364;1652
USDJPY;2015.10.06;70954;7423
EURUSD;2015.10.06;93918;20727
AUDUSD;2015.10.06;99230;9304
_NQ100;2015.10.06;5137;22723
_DXY;2015.10.06;2014;55796
_SP500;2015.10.06;122350;65369
_DJI;2015.10.06;21857;16941
XAGUSD;2015.10.06;25910;40388
XAUUSD;2015.10.06;63322;85369
USDCAD;2015.10.13;43352;3863
USDCHF;2015.10.13;17993;968
GBPUSD;2015.10.13;64563;2184
USDJPY;2015.10.13;68675;16608
EURUSD;2015.10.13;92589;40516
AUDUSD;2015.10.13;99449;22673
_NQ100;2015.10.13;5082;24685
_DXY;2015.10.13;2392;55896
_SP500;2015.10.13;108854;66752
_DJI;2015.10.13;23966;19861
XAGUSD;2015.10.13;24323;44123
XAUUSD;2015.10.13;63188;102167
USDCAD;2015.10.20;41122;15131
USDCHF;2015.10.20;16306;4886
GBPUSD;2015.10.20;54755;21357
USDJPY;2015.10.20;71595;24868
EURUSD;2015.10.20;89110;63726
AUDUSD;2015.10.20;99762;17933
_NQ100;2015.10.20;5217;29157
_DXY;2015.10.20;2463;55909
_SP500;2015.10.20;112128;73617
_DJI;2015.10.20;25308;18033
XAGUSD;2015.10.20;23031;48623
XAUUSD;2015.10.20;56278;118110
USDCAD;2015.10.27;40363;18326
USDCHF;2015.10.27;18080;1725
GBPUSD;2015.10.27;56443;18169
USDJPY;2015.10.27;89796;2171
EURUSD;2015.10.27;114510;43905
AUDUSD;2015.10.27;100706;18310
_NQ100;2015.10.27;5306;37203
_DXY;2015.10.27;3394;54683
_SP500;2015.10.27;89895;79561
_DJI;2015.10.27;23736;26646
XAGUSD;2015.10.27;22133;48303
XAUUSD;2015.10.27;56525;119427
USDCAD;2015.11.03;41392;17837
USDCHF;2015.11.03;26686;1757
GBPUSD;2015.11.03;57772;16588
USDJPY;2015.11.03;96019;1149
EURUSD;2015.11.03;130312;34374
AUDUSD;2015.11.03;104065;11074
_NQ100;2015.11.03;5081;38977
_DXY;2015.11.03;3519;56282
_SP500;2015.11.03;91795;77994
_DJI;2015.11.03;22370;40105
XAGUSD;2015.11.03;23951;47811
XAUUSD;2015.11.03;64033;99795
USDCAD;2015.11.10;42090;15265
USDCHF;2015.11.10;34366;2098
GBPUSD;2015.11.10;77347;4499
USDJPY;2015.11.10;131078;4018
EURUSD;2015.11.10;129759;25758
AUDUSD;2015.11.10;114530;2597
_NQ100;2015.11.10;5230;43931
_DXY;2015.11.10;3232;58462
_SP500;2015.11.10;105198;73571
_DJI;2015.11.10;22056;55337
XAGUSD;2015.11.10;26442;42133
XAUUSD;2015.11.10;69343;76357
USDCAD;2015.11.17;47746;9521
USDCHF;2015.11.17;41394;1890
GBPUSD;2015.11.17;83548;5236
USDJPY;2015.11.17;148283;3665
EURUSD;2015.11.17;149102;20715
AUDUSD;2015.11.17;122691;2266
_NQ100;2015.11.17;5663;43452
_DXY;2015.11.17;2973;61556
_SP500;2015.11.17;107931;67858
_DJI;2015.11.17;24047;53779
XAGUSD;2015.11.17;29748;38383
XAUUSD;2015.11.17;73481;51955
USDCAD;2015.11.24;52589;6690
USDCHF;2015.11.24;48840;1948
GBPUSD;2015.11.24;83571;6271
USDJPY;2015.11.24;147906;3209
EURUSD;2015.11.24;160535;19250
AUDUSD;2015.11.24;109891;2732
_NQ100;2015.11.24;5833;38750
_DXY;2015.11.24;2896;61697
_SP500;2015.11.24;96837;75617
_DJI;2015.11.24;23930;54155
XAGUSD;2015.11.24;30357;35577
XAUUSD;2015.11.24;66384;36889
USDCAD;2015.12.01;55054;6312
USDCHF;2015.12.01;55049;2124
GBPUSD;2015.12.01;91853;7578
USDJPY;2015.12.01;142906;3270
EURUSD;2015.12.01;162540;19082
AUDUSD;2015.12.01;104567;14882
_NQ100;2015.12.01;6324;38033
_DXY;2015.12.01;2844;62011
_SP500;2015.12.01;90454;80957
_DJI;2015.12.01;24244;57930
XAGUSD;2015.12.01;30225;36393
XAUUSD;2015.12.01;66447;37075
USDCAD;2015.12.08;57892;6508
USDCHF;2015.12.08;49680;1413
GBPUSD;2015.12.08;90930;7169
USDJPY;2015.12.08;135238;5253
EURUSD;2015.12.08;146745;19646
AUDUSD;2015.12.08;104494;29065
_NQ100;2015.12.08;6442;35165
_DXY;2015.12.08;2556;62847
_SP500;2015.12.08;75738;88377
_DJI;2015.12.08;23749;54617
XAGUSD;2015.12.08;28819;36027
XAUUSD;2015.12.08;63378;40814
USDCAD;2015.12.15;64545;1956
USDCHF;2015.12.15;20952;2045
GBPUSD;2015.12.15;87454;2958
USDJPY;2015.12.15;78460;7027
EURUSD;2015.12.15;146234;7454
AUDUSD;2015.12.15;55874;2009
_NQ100;2015.12.15;5187;38601
_DXY;2015.12.15;2058;44109
_SP500;2015.12.15;64720;88341
_DJI;2015.12.15;19408;58576
XAGUSD;2015.12.15;28907;33858
XAUUSD;2015.12.15;68154;35604
USDCAD;2015.12.22;77625;2475
USDCHF;2015.12.22;24813;2443
GBPUSD;2015.12.22;111498;2095
USDJPY;2015.12.22;85285;4985
EURUSD;2015.12.22;144981;9437
AUDUSD;2015.12.22;66943;1498
_NQ100;2015.12.22;1676;37440
_DXY;2015.12.22;1934;44403
_SP500;2015.12.22;53659;59895
_DJI;2015.12.22;18412;52868
XAGUSD;2015.12.22;26944;35096
XAUUSD;2015.12.22;70804;39111
USDCAD;2015.12.22;77625;2475
USDCHF;2015.12.22;24813;2443
GBPUSD;2015.12.22;111498;2095
USDJPY;2015.12.22;85285;4985
EURUSD;2015.12.22;144981;9437
AUDUSD;2015.12.22;66943;1498
_NQ100;2015.12.22;1676;37440
_DXY;2015.12.22;1934;44403
_SP500;2015.12.22;53659;59895
_DJI;2015.12.22;18412;52868
XAGUSD;2015.12.22;26944;35096
XAUUSD;2015.12.22;70804;39111
USDCAD;2015.12.29;81852;1923
USDCHF;2015.12.29;24826;2431
GBPUSD;2015.12.29;119550;2498
USDJPY;2015.12.29;73645;10939
EURUSD;2015.12.29;142605;10140
AUDUSD;2015.12.29;61606;1521
_NQ100;2015.12.29;2209;39691
_DXY;2015.12.29;1934;44369
_SP500;2015.12.29;51416;63400
_DJI;2015.12.29;19471;54068
XAGUSD;2015.12.29;27614;34526
XAUUSD;2015.12.29;65832;37193
USDCAD;2016.01.05;80252;1231
USDCHF;2016.01.05;26607;886
GBPUSD;2016.01.05;135234;2742
USDJPY;2016.01.05;68796;35092
EURUSD;2016.01.05;145548;11758
AUDUSD;2016.01.05;59686;1969
_NQ100;2016.01.05;2504;33856
_DXY;2016.01.05;983;53603
_SP500;2016.01.05;61170;55686
_DJI;2016.01.05;19735;43253
XAGUSD;2016.01.05;27239;34140
XAUUSD;2016.01.05;62783;37206
USDCAD;2016.01.12;78369;2072
USDCHF;2016.01.12;23859;760
GBPUSD;2016.01.12;161748;3880
USDJPY;2016.01.12;70936;67895
EURUSD;2016.01.12;139817;16492
AUDUSD;2016.01.12;80085;1431
_NQ100;2016.01.12;3312;32230
_DXY;2016.01.12;855;56514
_SP500;2016.01.12;84611;57543
_DJI;2016.01.12;20774;37194
XAGUSD;2016.01.12;27600;35287
XAUUSD;2016.01.12;52700;44470
USDCAD;2016.01.19;78751;1568
USDCHF;2016.01.19;26337;1144
GBPUSD;2016.01.19;177700;3922
USDJPY;2016.01.19;67862;82815
EURUSD;2016.01.19;130616;29924
AUDUSD;2016.01.19;95195;1432
_NQ100;2016.01.19;3296;28183
_DXY;2016.01.19;458;56937
_SP500;2016.01.19;98982;55978
_DJI;2016.01.19;24618;28639
XAGUSD;2016.01.19;26255;37509
XAUUSD;2016.01.19;53388;44569
USDCAD;2016.01.26;78188;3627
USDCHF;2016.01.26;32890;450
GBPUSD;2016.01.26;194292;4719
USDJPY;2016.01.26;65432;92636
EURUSD;2016.01.26;133705;34719
AUDUSD;2016.01.26;86027;1492
_NQ100;2016.01.26;7677;25801
_DXY;2016.01.26;310;57628
_SP500;2016.01.26;98532;60283
_DJI;2016.01.26;26598;24753
XAGUSD;2016.01.26;25869;42267
XAUUSD;2016.01.26;47192;54416
BRENT;2016.01.26;42863;424
BRENT;2016.01.19;40748;234
BRENT;2016.01.12;38360;65
BRENT;2016.01.05;37005;162
USDCAD;2016.02.02;73164;9605
USDCHF;2016.02.02;35339;2005
GBPUSD;2016.02.02;196739;4626
USDJPY;2016.02.02;69903;71054
EURUSD;2016.02.02;124323;62749
AUDUSD;2016.02.02;75776;1928
_NQ100;2016.02.02;8690;23677
_DXY;2016.02.02;303;57095
_SP500;2016.02.02;111098;51264
_DJI;2016.02.02;25314;20835
XAGUSD;2016.02.02;27221;42344
XAUUSD;2016.02.02;48605;69970
BRENT;2016.02.02;37046;402
USDCAD;2016.02.09;72800;23333
USDCHF;2016.02.09;31078;2340
GBPUSD;2016.02.09;185560;4456
USDJPY;2016.02.09;70404;89756
EURUSD;2016.02.09;125835;110810
AUDUSD;2016.02.09;53554;6886
_NQ100;2016.02.09;10995;22539
_DXY;2016.02.09;709;53768
_SP500;2016.02.09;108778;54917
_DJI;2016.02.09;28384;24436
XAGUSD;2016.02.09;24962;48228
XAUUSD;2016.02.09;52921;90104
BRENT;2016.02.09;37454;735
